,,,Cell Identity_0,,,,R0 RSRP_0,,,,R0 RS-CINR_0,,,,R0 RSRQ_0
45967.93097,-97.33829137,49.88300973,221,45967.93097,-97.33829137,49.88300973,-72.36,45967.93097,-97.33829137,49.88300973,12.12,45967.93097,-97.33829137,49.88300973,-7.99
45967.93098,-97.33830313,49.88300816,221,45967.93098,-97.33830313,49.88300816,-75.8,45967.93098,-97.33830313,49.88300816,14.49,45967.93098,-97.33830313,49.88300816,-12.65
45967.93099,-97.33831217,49.88300694,221,45967.93099,-97.33831217,49.88300694,-77.85,45967.93099,-97.33831217,49.88300694,13.9,45967.93099,-97.33831217,49.88300694,-8.43
45967.93101,-97.33832661,49.88300501,221,45967.93101,-97.33832661,49.88300501,-78.73,45967.93101,-97.33832661,49.88300501,14.18,45967.93101,-97.33832661,49.88300501,-8.19
45967.93102,-97.33833761,49.88300354,221,45967.93102,-97.33833761,49.88300354,-74.53,45967.93102,-97.33833761,49.88300354,12.49,45967.93102,-97.33833761,49.88300354,-10.6
45967.93103,-97.33834531,49.88300208,221,45967.93103,-97.33834531,49.88300208,-81.23,45967.93103,-97.33834531,49.88300208,14.42,45967.93103,-97.33834531,49.88300208,-7.36
45967.93104,-97.33835185,49.88300082,221,45967.93104,-97.33835185,49.88300082,-82.35,45967.93104,-97.33835185,49.88300082,13.25,45967.93104,-97.33835185,49.88300082,-10.43
45967.93105,-97.33835941,49.88299936,221,45967.93105,-97.33835941,49.88299936,-81.08,45967.93105,-97.33835941,49.88299936,10.62,45967.93105,-97.33835941,49.88299936,-8.25
45967.93106,-97.33836622,49.88299805,221,45967.93106,-97.33836622,49.88299805,-76.41,45967.93106,-97.33836622,49.88299805,14.26,45967.93106,-97.33836622,49.88299805,-9.33
45967.93108,-97.33837364,49.88299662,221,45967.93108,-97.33837364,49.88299662,-79.86,45967.93108,-97.33837364,49.88299662,12.48,45967.93108,-97.33837364,49.88299662,-9.17
45967.93109,-97.33838048,49.8829953,221,45967.93109,-97.33838048,49.8829953,-78.11,45967.93109,-97.33838048,49.8829953,15.61,45967.93109,-97.33838048,49.8829953,-8.31
45967.9311,-97.33838713,49.88299402,221,45967.9311,-97.33838713,49.88299402,-80.92,45967.9311,-97.33838713,49.88299402,12.64,45967.9311,-97.33838713,49.88299402,-7.56
45967.93111,-97.33839484,49.88299254,221,45967.93111,-97.33839484,49.88299254,-80.83,45967.93111,-97.33839484,49.88299254,13.81,45967.93111,-97.33839484,49.88299254,-7.23
45967.93112,-97.33840031,49.88299148,221,45967.93112,-97.33840031,49.88299148,-79.47,45967.93112,-97.33840031,49.88299148,13.28,45967.93112,-97.33840031,49.88299148,-8.98
45967.93113,-97.33840881,49.88298985,221,45967.93113,-97.33840881,49.88298985,-83.53,45967.93113,-97.33840881,49.88298985,10.81,45967.93113,-97.33840881,49.88298985,-9.85
45967.93115,-97.33841578,49.8829885,221,45967.93115,-97.33841578,49.8829885,-78.94,45967.93115,-97.33841578,49.8829885,13.41,45967.93115,-97.33841578,49.8829885,-7.27
45967.93116,-97.33842314,49.88298709,221,45967.93116,-97.33842314,49.88298709,-84.81,45967.93116,-97.33842314,49.88298709,10.96,45967.93116,-97.33842314,49.88298709,-8.33
45967.93117,-97.33843017,49.88298573,221,45967.93117,-97.33843017,49.88298573,-84.85,45967.93117,-97.33843017,49.88298573,11.86,45967.93117,-97.33843017,49.88298573,-8.99
45967.93118,-97.33843742,49.88298434,221,45967.93118,-97.33843742,49.88298434,-80.52,45967.93118,-97.33843742,49.88298434,10.6,45967.93118,-97.33843742,49.88298434,-10.56
45967.93119,-97.33844284,49.88298329,221,45967.93119,-97.33844284,49.88298329,-85.23,45967.93119,-97.33844284,49.88298329,15.37,45967.93119,-97.33844284,49.88298329,-11.88
45967.9312,-97.33845171,49.88298158,221,45967.9312,-97.33845171,49.88298158,-83.92,45967.9312,-97.33845171,49.88298158,9.84,45967.9312,-97.33845171,49.88298158,-7.91
45967.93121,-97.33845874,49.88298023,221,45967.93121,-97.33845874,49.88298023,-83.15,45967.93121,-97.33845874,49.88298023,11.22,45967.93121,-97.33845874,49.88298023,-8.3
45967.93123,-97.33846554,49.88297892,221,45967.93123,-97.33846554,49.88297892,-82,45967.93123,-97.33846554,49.88297892,11.49,45967.93123,-97.33846554,49.88297892,-7.71
45967.93124,-97.33851801,49.88297401,221,45967.93124,-97.33851801,49.88297401,-88.46,45967.93124,-97.33851801,49.88297401,11.11,45967.93124,-97.33851801,49.88297401,-9.07
45967.93125,-97.33856412,49.8829697,221,45967.93125,-97.33856412,49.8829697,-87.09,45967.93125,-97.33856412,49.8829697,10.96,45967.93125,-97.33856412,49.8829697,-9.76
45967.93126,-97.3385895,49.88296732,221,45967.93126,-97.3385895,49.88296732,-87.67,45967.93126,-97.3385895,49.88296732,11.69,45967.93126,-97.3385895,49.88296732,-10.22
45967.93127,-97.33859531,49.88299049,221,45967.93127,-97.33859531,49.88299049,-82.93,45967.93127,-97.33859531,49.88299049,12.84,45967.93127,-97.33859531,49.88299049,-8.6
45967.93128,-97.33859918,49.88300588,221,45967.93128,-97.33859918,49.88300588,-82.7,45967.93128,-97.33859918,49.88300588,13.14,45967.93128,-97.33859918,49.88300588,-8.28
45967.9313,-97.33860289,49.8830207,221,45967.9313,-97.33860289,49.8830207,-86.28,45967.9313,-97.33860289,49.8830207,12.04,45967.9313,-97.33860289,49.8830207,-9.06
45967.93131,-97.33859144,49.88302402,221,45967.93131,-97.33859144,49.88302402,-86.02,45967.93131,-97.33859144,49.88302402,10.34,45967.93131,-97.33859144,49.88302402,-9.79
45967.93132,-97.33857452,49.8830256,221,45967.93132,-97.33857452,49.8830256,-85.15,45967.93132,-97.33857452,49.8830256,11.64,45967.93132,-97.33857452,49.8830256,-9.01
45967.93133,-97.33856337,49.88302664,221,45967.93133,-97.33856337,49.88302664,-85.71,45967.93133,-97.33856337,49.88302664,13.78,45967.93133,-97.33856337,49.88302664,-7.89
45967.93134,-97.33854417,49.88302843,221,45967.93134,-97.33854417,49.88302843,-79.89,45967.93134,-97.33854417,49.88302843,13.69,45967.93134,-97.33854417,49.88302843,-9.58
45967.93135,-97.33852986,49.88302976,221,45967.93135,-97.33852986,49.88302976,-81.65,45967.93135,-97.33852986,49.88302976,14.8,45967.93135,-97.33852986,49.88302976,-8.62
45967.93137,-97.33851416,49.88303122,221,45967.93137,-97.33851416,49.88303122,-85.85,45967.93137,-97.33851416,49.88303122,11.39,45967.93137,-97.33851416,49.88303122,-9.52
45967.93138,-97.33849915,49.88303262,221,45967.93138,-97.33849915,49.88303262,-81.56,45967.93138,-97.33849915,49.88303262,12.81,45967.93138,-97.33849915,49.88303262,-8.61
45967.93139,-97.33848335,49.88303409,221,45967.93139,-97.33848335,49.88303409,-85.18,45967.93139,-97.33848335,49.88303409,14.73,45967.93139,-97.33848335,49.88303409,-8.5
45967.9314,-97.33846878,49.88303545,221,45967.9314,-97.33846878,49.88303545,-80.37,45967.9314,-97.33846878,49.88303545,14.91,45967.9314,-97.33846878,49.88303545,-8.05
45967.93141,-97.33845458,49.88303678,221,45967.93141,-97.33845458,49.88303678,-87.4,45967.93141,-97.33845458,49.88303678,10.78,45967.93141,-97.33845458,49.88303678,-8.65
45967.93142,-97.33843792,49.88303833,221,45967.93142,-97.33843792,49.88303833,-84.92,45967.93142,-97.33843792,49.88303833,11.38,45967.93142,-97.33843792,49.88303833,-9.11
45967.93143,-97.33842234,49.88303978,221,45967.93143,-97.33842234,49.88303978,-78.68,45967.93143,-97.33842234,49.88303978,14.47,45967.93143,-97.33842234,49.88303978,-10.9
45967.93145,-97.33840288,49.88304277,221,45967.93145,-97.33840288,49.88304277,-83.73,45967.93145,-97.33840288,49.88304277,11.2,45967.93145,-97.33840288,49.88304277,-8.07
45967.93146,-97.3383874,49.88304532,221,45967.93146,-97.3383874,49.88304532,-85.84,45967.93146,-97.3383874,49.88304532,11.98,45967.93146,-97.3383874,49.88304532,-8.23
45967.93147,-97.33836149,49.88304959,221,45967.93147,-97.33836149,49.88304959,-83.28,45967.93147,-97.33836149,49.88304959,11.32,45967.93147,-97.33836149,49.88304959,-10.68
45967.93148,-97.33834142,49.8830529,221,45967.93148,-97.33834142,49.8830529,-75.23,45967.93148,-97.33834142,49.8830529,12.94,45967.93148,-97.33834142,49.8830529,-9.78
45967.93149,-97.33832021,49.88305639,221,45967.93149,-97.33832021,49.88305639,-77.82,45967.93149,-97.33832021,49.88305639,14.15,45967.93149,-97.33832021,49.88305639,-8.52
45967.9315,-97.33830018,49.88305969,221,45967.9315,-97.33830018,49.88305969,-75.81,45967.9315,-97.33830018,49.88305969,11.85,45967.9315,-97.33830018,49.88305969,-9.38
45967.93152,-97.33827843,49.88306328,221,45967.93152,-97.33827843,49.88306328,-78.82,45967.93152,-97.33827843,49.88306328,10.95,45967.93152,-97.33827843,49.88306328,-10.45
45967.93153,-97.33825777,49.88306668,221,45967.93153,-97.33825777,49.88306668,-79.7,45967.93153,-97.33825777,49.88306668,12,45967.93153,-97.33825777,49.88306668,-11.85
45967.93154,-97.33824175,49.88306705,221,45967.93154,-97.33824175,49.88306705,-73.77,45967.93154,-97.33824175,49.88306705,13.7,45967.93154,-97.33824175,49.88306705,-8.07
45967.93155,-97.33822702,49.88306737,221,45967.93155,-97.33822702,49.88306737,-74.2,45967.93155,-97.33822702,49.88306737,15.89,45967.93155,-97.33822702,49.88306737,-9.25
45967.93156,-97.33820998,49.88306774,221,45967.93156,-97.33820998,49.88306774,-75.34,45967.93156,-97.33820998,49.88306774,15.37,45967.93156,-97.33820998,49.88306774,-9.25
45967.93157,-97.33819476,49.88306807,221,45967.93157,-97.33819476,49.88306807,-76.32,45967.93157,-97.33819476,49.88306807,15.84,45967.93157,-97.33819476,49.88306807,-8.38
45967.93159,-97.3381822,49.88306834,221,45967.93159,-97.3381822,49.88306834,-71.91,45967.93159,-97.3381822,49.88306834,11.88,45967.93159,-97.3381822,49.88306834,-7.41
45967.9316,-97.33816235,49.88306878,221,45967.9316,-97.33816235,49.88306878,-75.06,45967.9316,-97.33816235,49.88306878,13.75,45967.9316,-97.33816235,49.88306878,-8.29
45967.93161,-97.33814658,49.88306912,221,45967.93161,-97.33814658,49.88306912,-64.37,45967.93161,-97.33814658,49.88306912,13.51,45967.93161,-97.33814658,49.88306912,-8.71
45967.93162,-97.33814918,49.88308142,221,45967.93162,-97.33814918,49.88308142,-72.33,45967.93162,-97.33814918,49.88308142,22.88,45967.93162,-97.33814918,49.88308142,-8.15
45967.93163,-97.33815169,49.88309184,221,45967.93163,-97.33815169,49.88309184,-69.62,45967.93163,-97.33815169,49.88309184,12.87,45967.93163,-97.33815169,49.88309184,-7.6
45967.93164,-97.33815491,49.88310524,221,45967.93164,-97.33815491,49.88310524,-66.97,45967.93164,-97.33815491,49.88310524,15.69,45967.93164,-97.33815491,49.88310524,-8.87
45967.93165,-97.33815759,49.88311637,221,45967.93165,-97.33815759,49.88311637,-68.36,45967.93165,-97.33815759,49.88311637,14.63,45967.93165,-97.33815759,49.88311637,-8.84
45967.93167,-97.33817093,49.88311664,221,45967.93167,-97.33817093,49.88311664,-64.85,45967.93167,-97.33817093,49.88311664,16.09,45967.93167,-97.33817093,49.88311664,-7.71
45967.93168,-97.33818628,49.8831156,221,45967.93168,-97.33818628,49.8831156,-61,45967.93168,-97.33818628,49.8831156,12.98,45967.93168,-97.33818628,49.8831156,-8.52
45967.93169,-97.3382007,49.88311462,221,45967.93169,-97.3382007,49.88311462,-67.78,45967.93169,-97.3382007,49.88311462,15.47,45967.93169,-97.3382007,49.88311462,-8.06
45967.9317,-97.33821512,49.88311364,221,45967.9317,-97.33821512,49.88311364,-69.73,45967.9317,-97.33821512,49.88311364,21.96,45967.9317,-97.33821512,49.88311364,-7.7
45967.93171,-97.33822599,49.8831129,221,45967.93171,-97.33822599,49.8831129,-70.89,45967.93171,-97.33822599,49.8831129,15.67,45967.93171,-97.33822599,49.8831129,-12.03
45967.93172,-97.33824398,49.88311168,221,45967.93172,-97.33824398,49.88311168,-73.25,45967.93172,-97.33824398,49.88311168,36.43,45967.93172,-97.33824398,49.88311168,-10.04
45967.93174,-97.33825746,49.88311076,221,45967.93174,-97.33825746,49.88311076,-64.63,45967.93174,-97.33825746,49.88311076,12.4,45967.93174,-97.33825746,49.88311076,-7.8
45967.93175,-97.33827147,49.88310981,221,45967.93175,-97.33827147,49.88310981,-63.17,45967.93175,-97.33827147,49.88310981,16.42,45967.93175,-97.33827147,49.88310981,-8.68
45967.93176,-97.33828757,49.88310766,221,45967.93176,-97.33828757,49.88310766,-65.28,45967.93176,-97.33828757,49.88310766,14.86,45967.93176,-97.33828757,49.88310766,-8.12
45967.93177,-97.33830378,49.88310549,221,45967.93177,-97.33830378,49.88310549,-67.5,45967.93177,-97.33830378,49.88310549,14.17,45967.93177,-97.33830378,49.88310549,-8.23
45967.93178,-97.33830831,49.88310488,221,45967.93178,-97.33830831,49.88310488,-62.34,45967.93178,-97.33830831,49.88310488,13.52,45967.93178,-97.33830831,49.88310488,-9.89
45967.93179,-97.33833511,49.88310129,221,45967.93179,-97.33833511,49.88310129,-78.62,45967.93179,-97.33833511,49.88310129,31.04,45967.93179,-97.33833511,49.88310129,-6.98
45967.93181,-97.3383515,49.8830991,221,45967.93181,-97.3383515,49.8830991,-71.54,45967.93181,-97.3383515,49.8830991,12.69,45967.93181,-97.3383515,49.8830991,-8.48
45967.93182,-97.33836711,49.88309701,221,45967.93182,-97.33836711,49.88309701,-70.29,45967.93182,-97.33836711,49.88309701,16.08,45967.93182,-97.33836711,49.88309701,-7.36
45967.93183,-97.33838228,49.88309498,221,45967.93183,-97.33838228,49.88309498,-78.03,45967.93183,-97.33838228,49.88309498,11.71,45967.93183,-97.33838228,49.88309498,-12.61
45967.93184,-97.3383984,49.88309282,221,45967.93184,-97.3383984,49.88309282,-74.76,45967.93184,-97.3383984,49.88309282,34.9,45967.93184,-97.3383984,49.88309282,-6.96
45967.93185,-97.33841023,49.88309124,221,45967.93185,-97.33841023,49.88309124,-79.71,45967.93185,-97.33841023,49.88309124,12.51,45967.93185,-97.33841023,49.88309124,-7.93
45967.93186,-97.33842595,49.88308913,221,45967.93186,-97.33842595,49.88308913,-79.83,45967.93186,-97.33842595,49.88308913,14.79,45967.93186,-97.33842595,49.88308913,-7.62
45967.93187,-97.33843784,49.88308754,221,45967.93187,-97.33843784,49.88308754,-77.53,45967.93187,-97.33843784,49.88308754,8.38,45967.93187,-97.33843784,49.88308754,-8.61
45967.93189,-97.33844949,49.88308598,221,45967.93189,-97.33844949,49.88308598,-77.69,45967.93189,-97.33844949,49.88308598,13.83,45967.93189,-97.33844949,49.88308598,-13.39
45967.9319,-97.33846291,49.88308418,221,45967.9319,-97.33846291,49.88308418,-79.78,45967.9319,-97.33846291,49.88308418,10.27,45967.9319,-97.33846291,49.88308418,-11.54
45967.93191,-97.33847476,49.8830826,221,45967.93191,-97.33847476,49.8830826,-77.23,45967.93191,-97.33847476,49.8830826,13.09,45967.93191,-97.33847476,49.8830826,-7.74
45967.93192,-97.33848732,49.88308092,221,45967.93192,-97.33848732,49.88308092,-81.45,45967.93192,-97.33848732,49.88308092,12.38,45967.93192,-97.33848732,49.88308092,-8.27
45967.93193,-97.33849867,49.8830794,221,45967.93193,-97.33849867,49.8830794,-78.16,45967.93193,-97.33849867,49.8830794,12.16,45967.93193,-97.33849867,49.8830794,-9.43
45967.93194,-97.33851141,49.88307769,221,45967.93194,-97.33851141,49.88307769,-75.27,45967.93194,-97.33851141,49.88307769,13.8,45967.93194,-97.33851141,49.88307769,-7.72
45967.93196,-97.33852375,49.88307604,221,45967.93196,-97.33852375,49.88307604,-82.09,45967.93196,-97.33852375,49.88307604,13.36,45967.93196,-97.33852375,49.88307604,-9.73
45967.93197,-97.33855861,49.8830733,221,45967.93197,-97.33855861,49.8830733,-79.36,45967.93197,-97.33855861,49.8830733,13.09,45967.93197,-97.33855861,49.8830733,-9.79
45967.93198,-97.33858805,49.88307098,221,45967.93198,-97.33858805,49.88307098,-82.85,45967.93198,-97.33858805,49.88307098,13.95,45967.93198,-97.33858805,49.88307098,-7.79
45967.93199,-97.33861621,49.88307667,221,45967.93199,-97.33861621,49.88307667,-77.86,45967.93199,-97.33861621,49.88307667,15.17,45967.93199,-97.33861621,49.88307667,-7.76
45967.932,-97.33861989,49.88309171,221,45967.932,-97.33861989,49.88309171,-77.54,45967.932,-97.33861989,49.88309171,15.09,45967.932,-97.33861989,49.88309171,-7.88
45967.93201,-97.33862353,49.88310662,221,45967.93201,-97.33862353,49.88310662,-75,45967.93201,-97.33862353,49.88310662,14.72,45967.93201,-97.33862353,49.88310662,-9.73
45967.93202,-97.33862505,49.88311989,221,45967.93202,-97.33862505,49.88311989,-85.53,45967.93202,-97.33862505,49.88311989,13.9,45967.93202,-97.33862505,49.88311989,-10.15
45967.93204,-97.33859548,49.88312319,221,45967.93204,-97.33859548,49.88312319,-80.3,45967.93204,-97.33859548,49.88312319,11.99,45967.93204,-97.33859548,49.88312319,-8.88
45967.93205,-97.33856547,49.88312654,221,45967.93205,-97.33856547,49.88312654,-81.66,45967.93205,-97.33856547,49.88312654,14.47,45967.93205,-97.33856547,49.88312654,-8.3
45967.93206,-97.33853661,49.88312976,221,45967.93206,-97.33853661,49.88312976,-79.64,45967.93206,-97.33853661,49.88312976,14.19,45967.93206,-97.33853661,49.88312976,-7.95
45967.93207,-97.33851193,49.88313264,221,45967.93207,-97.33851193,49.88313264,-82.85,45967.93207,-97.33851193,49.88313264,14.57,45967.93207,-97.33851193,49.88313264,-8.57
45967.93208,-97.33849808,49.88313482,221,45967.93208,-97.33849808,49.88313482,-78.04,45967.93208,-97.33849808,49.88313482,13.17,45967.93208,-97.33849808,49.88313482,-10.25
45967.93209,-97.33848569,49.88313677,221,45967.93209,-97.33848569,49.88313677,-82.05,45967.93209,-97.33848569,49.88313677,11.3,45967.93209,-97.33848569,49.88313677,-10.03
45967.93211,-97.33847433,49.88313855,221,45967.93211,-97.33847433,49.88313855,-78.95,45967.93211,-97.33847433,49.88313855,13.19,45967.93211,-97.33847433,49.88313855,-8.3
45967.93212,-97.33845784,49.88314115,221,45967.93212,-97.33845784,49.88314115,-81.48,45967.93212,-97.33845784,49.88314115,15.1,45967.93212,-97.33845784,49.88314115,-8.2
45967.93213,-97.33844407,49.88314331,221,45967.93213,-97.33844407,49.88314331,-81.34,45967.93213,-97.33844407,49.88314331,13.4,45967.93213,-97.33844407,49.88314331,-7.91
45967.93214,-97.33843169,49.88314526,221,45967.93214,-97.33843169,49.88314526,-79.44,45967.93214,-97.33843169,49.88314526,14.55,45967.93214,-97.33843169,49.88314526,-12.74
45967.93215,-97.33841761,49.88314747,221,45967.93215,-97.33841761,49.88314747,-80.02,45967.93215,-97.33841761,49.88314747,12.86,45967.93215,-97.33841761,49.88314747,-9.85
45967.93216,-97.33840489,49.88314946,221,45967.93216,-97.33840489,49.88314946,-79.05,45967.93216,-97.33840489,49.88314946,14.54,45967.93216,-97.33840489,49.88314946,-7.61
45967.93218,-97.33840182,49.88314992,221,45967.93218,-97.33840182,49.88314992,-83.82,45967.93218,-97.33840182,49.88314992,11.71,45967.93218,-97.33840182,49.88314992,-8.37
45967.93219,-97.33838131,49.88315305,221,45967.93219,-97.33838131,49.88315305,-83,45967.93219,-97.33838131,49.88315305,11.82,45967.93219,-97.33838131,49.88315305,-8.56
45967.9322,-97.33837032,49.88315472,221,45967.9322,-97.33837032,49.88315472,-78.74,45967.9322,-97.33837032,49.88315472,13.72,45967.9322,-97.33837032,49.88315472,-9.46
45967.93221,-97.33835727,49.8831567,221,45967.93221,-97.33835727,49.8831567,-80.63,45967.93221,-97.33835727,49.8831567,13.92,45967.93221,-97.33835727,49.8831567,-8.96
45967.93222,-97.33834572,49.88315846,221,45967.93222,-97.33834572,49.88315846,-75.93,45967.93222,-97.33834572,49.88315846,13.68,45967.93222,-97.33834572,49.88315846,-7.04
45967.93223,-97.3383346,49.88316015,221,45967.93223,-97.3383346,49.88316015,-75.63,45967.93223,-97.3383346,49.88316015,13.89,45967.93223,-97.3383346,49.88316015,-7.85
45967.93224,-97.33832278,49.88316195,221,45967.93224,-97.33832278,49.88316195,-77.06,45967.93224,-97.33832278,49.88316195,13.6,45967.93224,-97.33832278,49.88316195,-8.44
45967.93226,-97.3383103,49.88316385,221,45967.93226,-97.3383103,49.88316385,-75.77,45967.93226,-97.3383103,49.88316385,12.9,45967.93226,-97.3383103,49.88316385,-9.3
45967.93227,-97.33829823,49.88316569,221,45967.93227,-97.33829823,49.88316569,-77.97,45967.93227,-97.33829823,49.88316569,31.65,45967.93227,-97.33829823,49.88316569,-8.06
45967.93228,-97.33828679,49.88316743,221,45967.93228,-97.33828679,49.88316743,-81.94,45967.93228,-97.33828679,49.88316743,11.87,45967.93228,-97.33828679,49.88316743,-9.83
45967.93229,-97.33827524,49.88316919,221,45967.93229,-97.33827524,49.88316919,-73.28,45967.93229,-97.33827524,49.88316919,13.15,45967.93229,-97.33827524,49.88316919,-9.02
45967.9323,-97.33825907,49.88317142,221,45967.9323,-97.33825907,49.88317142,-77.34,45967.9323,-97.33825907,49.88317142,13.38,45967.9323,-97.33825907,49.88317142,-11.77
45967.93231,-97.33822778,49.88317561,221,45967.93231,-97.33822778,49.88317561,-77.37,45967.93231,-97.33822778,49.88317561,12.69,45967.93231,-97.33822778,49.88317561,-10.4
45967.93233,-97.33820509,49.88317865,221,45967.93233,-97.33820509,49.88317865,-73.63,45967.93233,-97.33820509,49.88317865,13.36,45967.93233,-97.33820509,49.88317865,-10.83
45967.93234,-97.33820484,49.88319168,221,45967.93234,-97.33820484,49.88319168,-69.68,45967.93234,-97.33820484,49.88319168,13.04,45967.93234,-97.33820484,49.88319168,-8.07
45967.93235,-97.33821025,49.88320856,221,45967.93235,-97.33821025,49.88320856,-71.58,45967.93235,-97.33821025,49.88320856,10.22,45967.93235,-97.33821025,49.88320856,-9.67
45967.93236,-97.33821515,49.88322385,221,45967.93236,-97.33821515,49.88322385,-66.39,45967.93236,-97.33821515,49.88322385,12.07,45967.93236,-97.33821515,49.88322385,-10.39
45967.93237,-97.33821592,49.88322626,221,45967.93237,-97.33821592,49.88322626,-66.39,45967.93237,-97.33821592,49.88322626,12.07,45967.93237,-97.33821592,49.88322626,-10.39
45967.93238,-97.33822486,49.88325414,221,45967.93238,-97.33822486,49.88325414,-71.22,45967.93238,-97.33822486,49.88325414,24.19,45967.93238,-97.33822486,49.88325414,-12.48
45967.9324,-97.33824647,49.88325334,221,45967.9324,-97.33824647,49.88325334,-68.56,45967.9324,-97.33824647,49.88325334,12.87,45967.9324,-97.33824647,49.88325334,-13.57
45967.93241,-97.33826992,49.88325053,221,45967.93241,-97.33826992,49.88325053,-76.16,45967.93241,-97.33826992,49.88325053,33.44,45967.93241,-97.33826992,49.88325053,-12.5
45967.93242,-97.33829351,49.8832477,221,45967.93242,-97.33829351,49.8832477,-75.8,45967.93242,-97.33829351,49.8832477,29.5,45967.93242,-97.33829351,49.8832477,-14.95
45967.93243,-97.33831522,49.88324509,221,45967.93243,-97.33831522,49.88324509,-74.85,45967.93243,-97.33831522,49.88324509,17.64,45967.93243,-97.33831522,49.88324509,-14.9
45967.93244,-97.33833437,49.8832428,221,45967.93244,-97.33833437,49.8832428,-75.9,45967.93244,-97.33833437,49.8832428,33.7,45967.93244,-97.33833437,49.8832428,-10.54
45967.93245,-97.33836281,49.88323939,221,45967.93245,-97.33836281,49.88323939,-73.91,45967.93245,-97.33836281,49.88323939,24.51,45967.93245,-97.33836281,49.88323939,-9.31
45967.93246,-97.33838741,49.88323644,221,45967.93246,-97.33838741,49.88323644,-77.48,45967.93246,-97.33838741,49.88323644,13.11,45967.93246,-97.33838741,49.88323644,-14.91
45967.93248,-97.33840637,49.88323421,221,45967.93248,-97.33840637,49.88323421,-75.82,45967.93248,-97.33840637,49.88323421,33.77,45967.93248,-97.33840637,49.88323421,-14.62
45967.93249,-97.33841473,49.88323336,221,45967.93249,-97.33841473,49.88323336,-77.35,45967.93249,-97.33841473,49.88323336,32.24,45967.93249,-97.33841473,49.88323336,-14.8
45967.9325,-97.33842278,49.88323256,221,45967.9325,-97.33842278,49.88323256,-77.16,45967.9325,-97.33842278,49.88323256,11.64,45967.9325,-97.33842278,49.88323256,-14.75
45967.93251,-97.33842862,49.88323197,221,45967.93251,-97.33842862,49.88323197,-72.62,45967.93251,-97.33842862,49.88323197,19.95,45967.93251,-97.33842862,49.88323197,-12.16
45967.93252,-97.33843888,49.88323094,221,45967.93252,-97.33843888,49.88323094,-73.45,45967.93252,-97.33843888,49.88323094,13.86,45967.93252,-97.33843888,49.88323094,-14.87
45967.93253,-97.3384473,49.88323009,221,45967.93253,-97.3384473,49.88323009,-76.44,45967.93253,-97.3384473,49.88323009,10.7,45967.93253,-97.3384473,49.88323009,-15.25
45967.93255,-97.33845573,49.88322924,221,45967.93255,-97.33845573,49.88322924,-77.26,45967.93255,-97.33845573,49.88322924,12.58,45967.93255,-97.33845573,49.88322924,-14.93
45967.93256,-97.33846381,49.88322843,221,45967.93256,-97.33846381,49.88322843,-81.71,45967.93256,-97.33846381,49.88322843,12.57,45967.93256,-97.33846381,49.88322843,-13.49
45967.93257,-97.3384719,49.88322762,221,45967.93257,-97.3384719,49.88322762,-80.57,45967.93257,-97.3384719,49.88322762,12.18,45967.93257,-97.3384719,49.88322762,-17.34
45967.93258,-97.3384789,49.88322691,221,45967.93258,-97.3384789,49.88322691,-75.97,45967.93258,-97.3384789,49.88322691,33.61,45967.93258,-97.3384789,49.88322691,-16.99
45967.93259,-97.33848861,49.88322594,221,45967.93259,-97.33848861,49.88322594,-80.64,45967.93259,-97.33848861,49.88322594,14.8,45967.93259,-97.33848861,49.88322594,-11.73
45967.9326,-97.33849687,49.88322511,221,45967.9326,-97.33849687,49.88322511,-80.12,45967.9326,-97.33849687,49.88322511,10.92,45967.9326,-97.33849687,49.88322511,-10.43
45967.93262,-97.33850439,49.88322435,221,45967.93262,-97.33850439,49.88322435,-79.58,45967.93262,-97.33850439,49.88322435,13.55,45967.93262,-97.33850439,49.88322435,-11.77
45967.93263,-97.3385128,49.8832235,221,45967.93263,-97.3385128,49.8832235,-84.22,45967.93263,-97.3385128,49.8832235,9.89,45967.93263,-97.3385128,49.8832235,-11.94
45967.93264,-97.33851925,49.88322285,221,45967.93264,-97.33851925,49.88322285,-78.91,45967.93264,-97.33851925,49.88322285,13.2,45967.93264,-97.33851925,49.88322285,-10.34
45967.93265,-97.33852902,49.88322187,221,45967.93265,-97.33852902,49.88322187,-83.03,45967.93265,-97.33852902,49.88322187,12.56,45967.93265,-97.33852902,49.88322187,-10.55
45967.93266,-97.33853755,49.88322102,221,45967.93266,-97.33853755,49.88322102,-84.19,45967.93266,-97.33853755,49.88322102,14.23,45967.93266,-97.33853755,49.88322102,-11.01
45967.93267,-97.33854563,49.8832202,221,45967.93267,-97.33854563,49.8832202,-86.01,45967.93267,-97.33854563,49.8832202,9.09,45967.93267,-97.33854563,49.8832202,-10.41
45967.93268,-97.33855393,49.88321937,221,45967.93268,-97.33855393,49.88321937,-78.9,45967.93268,-97.33855393,49.88321937,11.06,45967.93268,-97.33855393,49.88321937,-10.6
45967.9327,-97.33859641,49.88321138,221,45967.9327,-97.33859641,49.88321138,-80.82,45967.9327,-97.33859641,49.88321138,11.53,45967.9327,-97.33859641,49.88321138,-10.8
45967.93271,-97.33864337,49.88320252,221,45967.93271,-97.33864337,49.88320252,-79.99,45967.93271,-97.33864337,49.88320252,14.8,45967.93271,-97.33864337,49.88320252,-9.84
