,,,Cell Identity_0,,,,R0 RSRP_0,,,,R0 RS-CINR_0,,,,R0 RSRQ_0
45967.93351,-97.33868408,49.88338012,148,45967.93351,-97.33868408,49.88338012,-91.63,45967.93351,-97.33868408,49.88338012,19.74,45967.93351,-97.33868408,49.88338012,-8.55
45967.93352,-97.33869908,49.88338009,148,45967.93352,-97.33869908,49.88338009,-92.52,45967.93352,-97.33869908,49.88338009,21.86,45967.93352,-97.33869908,49.88338009,-7.57
45967.93353,-97.33870391,49.88338938,148,45967.93353,-97.33870391,49.88338938,-92.47,45967.93353,-97.33870391,49.88338938,17.59,45967.93353,-97.33870391,49.88338938,-10.81
45967.93354,-97.33870801,49.88339728,148,45967.93354,-97.33870801,49.88339728,-92.64,45967.93354,-97.33870801,49.88339728,20.74,45967.93354,-97.33870801,49.88339728,-8.1
45967.93355,-97.33871409,49.88340899,148,45967.93355,-97.33871409,49.88340899,-92.15,45967.93355,-97.33871409,49.88340899,19.79,45967.93355,-97.33871409,49.88340899,-9.15
45967.93356,-97.33871902,49.88341849,148,45967.93356,-97.33871902,49.88341849,-92.77,45967.93356,-97.33871902,49.88341849,20.51,45967.93356,-97.33871902,49.88341849,-9.32
45967.93358,-97.3387238,49.8834277,148,45967.93358,-97.3387238,49.8834277,-97.81,45967.93358,-97.3387238,49.8834277,17.65,45967.93358,-97.3387238,49.8834277,-15.09
45967.93359,-97.33872338,49.88343628,148,45967.93359,-97.33872338,49.88343628,-97.33,45967.93359,-97.33872338,49.88343628,18.79,45967.93359,-97.33872338,49.88343628,-10.51
45967.9336,-97.33869611,49.88343868,148,45967.9336,-97.33869611,49.88343868,-93.72,45967.9336,-97.33869611,49.88343868,19.76,45967.9336,-97.33869611,49.88343868,-8.32
45967.93361,-97.33866605,49.88344133,148,45967.93361,-97.33866605,49.88344133,-94.39,45967.93361,-97.33866605,49.88344133,17.94,45967.93361,-97.33866605,49.88344133,-13.56
45967.93362,-97.33863674,49.88344391,148,45967.93362,-97.33863674,49.88344391,-93.22,45967.93362,-97.33863674,49.88344391,21.61,45967.93362,-97.33863674,49.88344391,-10.48
45967.93363,-97.33861599,49.88344587,148,45967.93363,-97.33861599,49.88344587,-95.99,45967.93363,-97.33861599,49.88344587,18.97,45967.93363,-97.33861599,49.88344587,-8.27
45967.93365,-97.33860793,49.88344695,148,45967.93365,-97.33860793,49.88344695,-97.27,45967.93365,-97.33860793,49.88344695,16.96,45967.93365,-97.33860793,49.88344695,-20.56
45967.93366,-97.33860038,49.88344796,148,45967.93366,-97.33860038,49.88344796,-98.75,45967.93366,-97.33860038,49.88344796,17.51,45967.93366,-97.33860038,49.88344796,-19.45
45967.93367,-97.33859351,49.88344888,148,45967.93367,-97.33859351,49.88344888,-102.68,45967.93367,-97.33859351,49.88344888,16.39,45967.93367,-97.33859351,49.88344888,-17.05
45967.93368,-97.33858342,49.88345023,148,45967.93368,-97.33858342,49.88345023,-101.38,45967.93368,-97.33858342,49.88345023,17.01,45967.93368,-97.33858342,49.88345023,-16.89
45967.93369,-97.33857484,49.88345138,148,45967.93369,-97.33857484,49.88345138,-96.69,45967.93369,-97.33857484,49.88345138,17.47,45967.93369,-97.33857484,49.88345138,-18.49
45967.9337,-97.33856731,49.88345239,148,45967.9337,-97.33856731,49.88345239,-101.01,45967.9337,-97.33856731,49.88345239,16.47,45967.9337,-97.33856731,49.88345239,-20.33
45967.93371,-97.33855862,49.88345355,148,45967.93371,-97.33855862,49.88345355,-95.82,45967.93371,-97.33855862,49.88345355,18.42,45967.93371,-97.33855862,49.88345355,-20.78
45967.93373,-97.33855068,49.88345462,148,45967.93373,-97.33855068,49.88345462,-97.59,45967.93373,-97.33855068,49.88345462,16.69,45967.93373,-97.33855068,49.88345462,-17.7
45967.93374,-97.33854457,49.88345543,148,45967.93374,-97.33854457,49.88345543,-98.01,45967.93374,-97.33854457,49.88345543,16.86,45967.93374,-97.33854457,49.88345543,-19.2
45967.93375,-97.3385343,49.88345681,148,45967.93375,-97.3385343,49.88345681,-96.92,45967.93375,-97.3385343,49.88345681,17.6,45967.93375,-97.3385343,49.88345681,-16.94
45967.93376,-97.33852675,49.88345782,148,45967.93376,-97.33852675,49.88345782,-99.34,45967.93376,-97.33852675,49.88345782,15.52,45967.93376,-97.33852675,49.88345782,-19.28
45967.93377,-97.33851766,49.88345904,148,45967.93377,-97.33851766,49.88345904,-97.31,45967.93377,-97.33851766,49.88345904,17.27,45967.93377,-97.33851766,49.88345904,-20.71
45967.93378,-97.33850985,49.88346008,148,45967.93378,-97.33850985,49.88346008,-100.81,45967.93378,-97.33850985,49.88346008,16.36,45967.93378,-97.33850985,49.88346008,-17.5
45967.9338,-97.33850207,49.88346112,148,45967.9338,-97.33850207,49.88346112,-90.64,45967.9338,-97.33850207,49.88346112,18.37,45967.9338,-97.33850207,49.88346112,-16.95
45967.93381,-97.33849386,49.88346222,148,45967.93381,-97.33849386,49.88346222,-92.92,45967.93381,-97.33849386,49.88346222,17.3,45967.93381,-97.33849386,49.88346222,-20.18
45967.93382,-97.33847633,49.88346409,148,45967.93382,-97.33847633,49.88346409,-94.35,45967.93382,-97.33847633,49.88346409,15.58,45967.93382,-97.33847633,49.88346409,-20.24
45967.93383,-97.33844837,49.88346678,148,45967.93383,-97.33844837,49.88346678,-90.64,45967.93383,-97.33844837,49.88346678,18.88,45967.93383,-97.33844837,49.88346678,-17.85
45967.93384,-97.33842312,49.88346921,148,45967.93384,-97.33842312,49.88346921,-94.16,45967.93384,-97.33842312,49.88346921,18.66,45967.93384,-97.33842312,49.88346921,-16.72
45967.93385,-97.33839563,49.88347185,148,45967.93385,-97.33839563,49.88347185,-90.95,45967.93385,-97.33839563,49.88347185,18.63,45967.93385,-97.33839563,49.88347185,-9.83
45967.93387,-97.33837403,49.88347393,148,45967.93387,-97.33837403,49.88347393,-85.08,45967.93387,-97.33837403,49.88347393,19.86,45967.93387,-97.33837403,49.88347393,-9.69
45967.93388,-97.33834067,49.88347714,148,45967.93388,-97.33834067,49.88347714,-83.71,45967.93388,-97.33834067,49.88347714,19.23,45967.93388,-97.33834067,49.88347714,-8.79
45967.93389,-97.3383139,49.88347972,148,45967.93389,-97.3383139,49.88347972,-81.31,45967.93389,-97.3383139,49.88347972,21.36,45967.93389,-97.3383139,49.88347972,-8.81
45967.9339,-97.33829028,49.88348288,148,45967.9339,-97.33829028,49.88348288,-84.99,45967.9339,-97.33829028,49.88348288,18.29,45967.9339,-97.33829028,49.88348288,-8.52
45967.93391,-97.33829125,49.88348887,148,45967.93391,-97.33829125,49.88348887,-79.36,45967.93391,-97.33829125,49.88348887,20.51,45967.93391,-97.33829125,49.88348887,-11.37
45967.93392,-97.33829213,49.88349425,148,45967.93392,-97.33829213,49.88349425,-78.92,45967.93392,-97.33829213,49.88349425,21.63,45967.93392,-97.33829213,49.88349425,-9.31
45967.93393,-97.33829312,49.88350038,148,45967.93393,-97.33829312,49.88350038,-78.35,45967.93393,-97.33829312,49.88350038,19.68,45967.93393,-97.33829312,49.88350038,-7.71
45967.93395,-97.33829412,49.8835065,148,45967.93395,-97.33829412,49.8835065,-77.66,45967.93395,-97.33829412,49.8835065,20.73,45967.93395,-97.33829412,49.8835065,-10.5
45967.93396,-97.33829508,49.88351246,148,45967.93396,-97.33829508,49.88351246,-76.49,45967.93396,-97.33829508,49.88351246,22.06,45967.93396,-97.33829508,49.88351246,-8.17
45967.93397,-97.33829603,49.88351829,148,45967.93397,-97.33829603,49.88351829,-79.41,45967.93397,-97.33829603,49.88351829,20.14,45967.93397,-97.33829603,49.88351829,-9.33
45967.93398,-97.33829699,49.8835242,148,45967.93398,-97.33829699,49.8835242,-82.12,45967.93398,-97.33829699,49.8835242,20.49,45967.93398,-97.33829699,49.8835242,-9.08
45967.93399,-97.33829768,49.88352845,148,45967.93399,-97.33829768,49.88352845,-81.21,45967.93399,-97.33829768,49.88352845,21.55,45967.93399,-97.33829768,49.88352845,-10.26
45967.934,-97.33832313,49.8835282,148,45967.934,-97.33832313,49.8835282,-78.42,45967.934,-97.33832313,49.8835282,19.92,45967.934,-97.33832313,49.8835282,-10.05
45967.93402,-97.33834639,49.8835257,148,45967.93402,-97.33834639,49.8835257,-78.65,45967.93402,-97.33834639,49.8835257,19.5,45967.93402,-97.33834639,49.8835257,-9.39
45967.93403,-97.33837972,49.88352211,148,45967.93403,-97.33837972,49.88352211,-75.72,45967.93403,-97.33837972,49.88352211,21.22,45967.93403,-97.33837972,49.88352211,-8.96
45967.93404,-97.33840873,49.88351898,148,45967.93404,-97.33840873,49.88351898,-79.7,45967.93404,-97.33840873,49.88351898,21.11,45967.93404,-97.33840873,49.88351898,-7.42
45967.93405,-97.3384345,49.88351621,148,45967.93405,-97.3384345,49.88351621,-85.02,45967.93405,-97.3384345,49.88351621,16.75,45967.93405,-97.3384345,49.88351621,-15.83
45967.93406,-97.33845858,49.88351361,148,45967.93406,-97.33845858,49.88351361,-81.44,45967.93406,-97.33845858,49.88351361,19.61,45967.93406,-97.33845858,49.88351361,-19.48
45967.93407,-97.3384905,49.88351008,148,45967.93407,-97.3384905,49.88351008,-82.91,45967.93407,-97.3384905,49.88351008,21.14,45967.93407,-97.3384905,49.88351008,-8.47
45967.93409,-97.33849989,49.88350854,148,45967.93409,-97.33849989,49.88350854,-84.75,45967.93409,-97.33849989,49.88350854,13.82,45967.93409,-97.33849989,49.88350854,-9.22
45967.9341,-97.3385087,49.8835071,148,45967.9341,-97.3385087,49.8835071,-83.65,45967.9341,-97.3385087,49.8835071,16.77,45967.9341,-97.3385087,49.8835071,-7.97
45967.93411,-97.33851807,49.88350556,148,45967.93411,-97.33851807,49.88350556,-79.42,45967.93411,-97.33851807,49.88350556,20.49,45967.93411,-97.33851807,49.88350556,-8.47
45967.93412,-97.33852766,49.88350399,148,45967.93412,-97.33852766,49.88350399,-79.24,45967.93412,-97.33852766,49.88350399,21.41,45967.93412,-97.33852766,49.88350399,-14.24
45967.93413,-97.33853676,49.88350249,148,45967.93413,-97.33853676,49.88350249,-79.56,45967.93413,-97.33853676,49.88350249,19.82,45967.93413,-97.33853676,49.88350249,-9.45
45967.93414,-97.33854615,49.88350095,148,45967.93414,-97.33854615,49.88350095,-84.04,45967.93414,-97.33854615,49.88350095,20.4,45967.93414,-97.33854615,49.88350095,-8.38
45967.93415,-97.33855533,49.88349945,148,45967.93415,-97.33855533,49.88349945,-84.91,45967.93415,-97.33855533,49.88349945,19.51,45967.93415,-97.33855533,49.88349945,-15.76
45967.93417,-97.33856468,49.88349791,148,45967.93417,-97.33856468,49.88349791,-86.54,45967.93417,-97.33856468,49.88349791,19.01,45967.93417,-97.33856468,49.88349791,-8.87
45967.93418,-97.33857322,49.88349651,148,45967.93418,-97.33857322,49.88349651,-88.6,45967.93418,-97.33857322,49.88349651,18.65,45967.93418,-97.33857322,49.88349651,-8.2
45967.93419,-97.33858103,49.88349523,148,45967.93419,-97.33858103,49.88349523,-85.7,45967.93419,-97.33858103,49.88349523,15.27,45967.93419,-97.33858103,49.88349523,-8.04
45967.9342,-97.33859247,49.88349335,148,45967.9342,-97.33859247,49.88349335,-87.59,45967.9342,-97.33859247,49.88349335,21.64,45967.9342,-97.33859247,49.88349335,-8.05
45967.93421,-97.33860125,49.88349191,148,45967.93421,-97.33860125,49.88349191,-90.82,45967.93421,-97.33860125,49.88349191,21.23,45967.93421,-97.33860125,49.88349191,-7.97
45967.93422,-97.33861074,49.88349035,148,45967.93422,-97.33861074,49.88349035,-88.87,45967.93422,-97.33861074,49.88349035,19.82,45967.93422,-97.33861074,49.88349035,-8.11
45967.93424,-97.33862032,49.88348878,148,45967.93424,-97.33862032,49.88348878,-85.61,45967.93424,-97.33862032,49.88348878,17.02,45967.93424,-97.33862032,49.88348878,-7.85
45967.93425,-97.33862942,49.88348729,148,45967.93425,-97.33862942,49.88348729,-83.82,45967.93425,-97.33862942,49.88348729,17.4,45967.93425,-97.33862942,49.88348729,-8.98
45967.93426,-97.33863855,49.88348579,148,45967.93426,-97.33863855,49.88348579,-88.71,45967.93426,-97.33863855,49.88348579,20.03,45967.93426,-97.33863855,49.88348579,-9.18
45967.93427,-97.33864793,49.88348425,148,45967.93427,-97.33864793,49.88348425,-88.86,45967.93427,-97.33864793,49.88348425,14.45,45967.93427,-97.33864793,49.88348425,-9.79
45967.93428,-97.3386577,49.88348285,148,45967.93428,-97.3386577,49.88348285,-84.62,45967.93428,-97.3386577,49.88348285,17.58,45967.93428,-97.3386577,49.88348285,-10.3
45967.93429,-97.33867179,49.88348136,148,45967.93429,-97.33867179,49.88348136,-85.1,45967.93429,-97.33867179,49.88348136,20.56,45967.93429,-97.33867179,49.88348136,-7.57
45967.93431,-97.3386856,49.88347989,148,45967.93431,-97.3386856,49.88347989,-86.44,45967.93431,-97.3386856,49.88347989,22.07,45967.93431,-97.3386856,49.88347989,-8.37
45967.93432,-97.33869504,49.88347889,148,45967.93432,-97.33869504,49.88347889,-89.74,45967.93432,-97.33869504,49.88347889,19.7,45967.93432,-97.33869504,49.88347889,-9.79
45967.93433,-97.33871144,49.88347715,148,45967.93433,-97.33871144,49.88347715,-89.44,45967.93433,-97.33871144,49.88347715,20.12,45967.93433,-97.33871144,49.88347715,-9.08
45967.93434,-97.33872553,49.88347566,148,45967.93434,-97.33872553,49.88347566,-91.42,45967.93434,-97.33872553,49.88347566,20.1,45967.93434,-97.33872553,49.88347566,-8.56
45967.93435,-97.33873896,49.88347423,148,45967.93435,-97.33873896,49.88347423,-88.37,45967.93435,-97.33873896,49.88347423,21.1,45967.93435,-97.33873896,49.88347423,-8.32
45967.93436,-97.33874624,49.88348271,148,45967.93436,-97.33874624,49.88348271,-92.43,45967.93436,-97.33874624,49.88348271,17.8,45967.93436,-97.33874624,49.88348271,-9.42
45967.93437,-97.33875014,49.88349866,148,45967.93437,-97.33875014,49.88349866,-94.81,45967.93437,-97.33875014,49.88349866,21.09,45967.93437,-97.33875014,49.88349866,-7.59
45967.93439,-97.3387537,49.88351325,148,45967.93439,-97.3387537,49.88351325,-100.99,45967.93439,-97.3387537,49.88351325,17.62,45967.93439,-97.3387537,49.88351325,-8.99
45967.9344,-97.33874918,49.88352546,148,45967.9344,-97.33874918,49.88352546,-102.46,45967.9344,-97.33874918,49.88352546,16.57,45967.9344,-97.33874918,49.88352546,-9.1
45967.93441,-97.33872982,49.88352805,148,45967.93441,-97.33872982,49.88352805,-97.83,45967.93441,-97.33872982,49.88352805,19.94,45967.93441,-97.33872982,49.88352805,-7.82
45967.93442,-97.3387116,49.88353049,148,45967.93442,-97.3387116,49.88353049,-99.25,45967.93442,-97.3387116,49.88353049,16.75,45967.93442,-97.3387116,49.88353049,-7.75
45967.93443,-97.33869189,49.88353313,148,45967.93443,-97.33869189,49.88353313,-104.94,45967.93443,-97.33869189,49.88353313,13.35,45967.93443,-97.33869189,49.88353313,-9.27
45967.93444,-97.33867688,49.88353514,148,45967.93444,-97.33867688,49.88353514,-104.85,45967.93444,-97.33867688,49.88353514,9.29,45967.93444,-97.33867688,49.88353514,-17.77
45967.93446,-97.33865267,49.88353838,148,45967.93446,-97.33865267,49.88353838,-104.51,45967.93446,-97.33865267,49.88353838,14.87,45967.93446,-97.33865267,49.88353838,-8.92
45967.93447,-97.33863364,49.88354093,148,45967.93447,-97.33863364,49.88354093,-100.88,45967.93447,-97.33863364,49.88354093,16.44,45967.93447,-97.33863364,49.88354093,-10.81
45967.93448,-97.33861393,49.88354357,148,45967.93448,-97.33861393,49.88354357,-104.14,45967.93448,-97.33861393,49.88354357,12.51,45967.93448,-97.33861393,49.88354357,-16.04
45967.93449,-97.33859692,49.88354585,148,45967.93449,-97.33859692,49.88354585,-105.2,45967.93449,-97.33859692,49.88354585,14.37,45967.93449,-97.33859692,49.88354585,-13.59
45967.9345,-97.33857927,49.88354909,148,45967.9345,-97.33857927,49.88354909,-102.42,45967.9345,-97.33857927,49.88354909,16.38,45967.9345,-97.33857927,49.88354909,-11.34
45967.93451,-97.33856336,49.88355202,148,45967.93451,-97.33856336,49.88355202,-103.68,45967.93451,-97.33856336,49.88355202,16.62,45967.93451,-97.33856336,49.88355202,-9.05
45967.93452,-97.33854809,49.88355483,148,45967.93452,-97.33854809,49.88355483,-102.26,45967.93452,-97.33854809,49.88355483,16.87,45967.93452,-97.33854809,49.88355483,-9.11
45967.93454,-97.33853154,49.88355787,148,45967.93454,-97.33853154,49.88355787,-100.93,45967.93454,-97.33853154,49.88355787,17.39,45967.93454,-97.33853154,49.88355787,-7.91
45967.93455,-97.33851491,49.88356093,148,45967.93455,-97.33851491,49.88356093,-97.84,45967.93455,-97.33851491,49.88356093,18.59,45967.93455,-97.33851491,49.88356093,-8.31
45967.93456,-97.33849956,49.88356375,148,45967.93456,-97.33849956,49.88356375,-100.65,45967.93456,-97.33849956,49.88356375,17.96,45967.93456,-97.33849956,49.88356375,-8.75
45967.93457,-97.33848741,49.88356598,148,45967.93457,-97.33848741,49.88356598,-97.19,45967.93457,-97.33848741,49.88356598,18.07,45967.93457,-97.33848741,49.88356598,-12.29
45967.93458,-97.33846739,49.88356967,148,45967.93458,-97.33846739,49.88356967,-96.42,45967.93458,-97.33846739,49.88356967,15.12,45967.93458,-97.33846739,49.88356967,-7.35
45967.93459,-97.33845275,49.88357236,148,45967.93459,-97.33845275,49.88357236,-104.54,45967.93459,-97.33845275,49.88357236,15.8,45967.93459,-97.33845275,49.88357236,-8.28
45967.93461,-97.33840877,49.88357853,148,45967.93461,-97.33840877,49.88357853,-94.33,45967.93461,-97.33840877,49.88357853,20.23,45967.93461,-97.33840877,49.88357853,-8.58
45967.93462,-97.33835361,49.88358591,148,45967.93462,-97.33835361,49.88358591,-93.42,45967.93462,-97.33835361,49.88358591,18.23,45967.93462,-97.33835361,49.88358591,-8.48
45967.93463,-97.33831351,49.88359144,148,45967.93463,-97.33831351,49.88359144,-96.47,45967.93463,-97.33831351,49.88359144,19.13,45967.93463,-97.33831351,49.88359144,-9.68
45967.93464,-97.33831329,49.88359243,148,45967.93464,-97.33831329,49.88359243,-92.6,45967.93464,-97.33831329,49.88359243,18.27,45967.93464,-97.33831329,49.88359243,-7.72
45967.93465,-97.33831306,49.88359345,148,45967.93465,-97.33831306,49.88359345,-92.69,45967.93465,-97.33831306,49.88359345,19.73,45967.93465,-97.33831306,49.88359345,-7.21
45967.93466,-97.33831285,49.8835944,148,45967.93466,-97.33831285,49.8835944,-86.57,45967.93466,-97.33831285,49.8835944,17.31,45967.93466,-97.33831285,49.8835944,-8.49
45967.93468,-97.33831263,49.88359534,148,45967.93468,-97.33831263,49.88359534,-83.71,45967.93468,-97.33831263,49.88359534,17.74,45967.93468,-97.33831263,49.88359534,-9.53
45967.93469,-97.33831241,49.88359632,148,45967.93469,-97.33831241,49.88359632,-87.48,45967.93469,-97.33831241,49.88359632,19.96,45967.93469,-97.33831241,49.88359632,-15.98
45967.9347,-97.33831225,49.88359704,148,45967.9347,-97.33831225,49.88359704,-86.93,45967.9347,-97.33831225,49.88359704,19.39,45967.9347,-97.33831225,49.88359704,-17.01
45967.93471,-97.33831198,49.88359825,148,45967.93471,-97.33831198,49.88359825,-79.72,45967.93471,-97.33831198,49.88359825,20.14,45967.93471,-97.33831198,49.88359825,-9.03
45967.93472,-97.33831176,49.8835992,148,45967.93472,-97.33831176,49.8835992,-81.51,45967.93472,-97.33831176,49.8835992,16.11,45967.93472,-97.33831176,49.8835992,-15.75
45967.93473,-97.33831155,49.88360015,148,45967.93473,-97.33831155,49.88360015,-82.15,45967.93473,-97.33831155,49.88360015,17.01,45967.93473,-97.33831155,49.88360015,-11.17
45967.93474,-97.33831133,49.88360112,148,45967.93474,-97.33831133,49.88360112,-82.38,45967.93474,-97.33831133,49.88360112,17.66,45967.93474,-97.33831133,49.88360112,-14.52
45967.93476,-97.33831111,49.88360209,148,45967.93476,-97.33831111,49.88360209,-82.53,45967.93476,-97.33831111,49.88360209,17.4,45967.93476,-97.33831111,49.88360209,-13.28
45967.93477,-97.33831088,49.88360311,148,45967.93477,-97.33831088,49.88360311,-85.69,45967.93477,-97.33831088,49.88360311,20.45,45967.93477,-97.33831088,49.88360311,-10.33
45967.93478,-97.33831068,49.88360398,148,45967.93478,-97.33831068,49.88360398,-84.6,45967.93478,-97.33831068,49.88360398,21.33,45967.93478,-97.33831068,49.88360398,-7.46
45967.93479,-97.33831045,49.88360503,148,45967.93479,-97.33831045,49.88360503,-89.18,45967.93479,-97.33831045,49.88360503,19.19,45967.93479,-97.33831045,49.88360503,-13.66
45967.9348,-97.33831023,49.88360597,148,45967.9348,-97.33831023,49.88360597,-91.66,45967.9348,-97.33831023,49.88360597,17.32,45967.9348,-97.33831023,49.88360597,-9.7
45967.93481,-97.33831001,49.88360696,148,45967.93481,-97.33831001,49.88360696,-91.72,45967.93481,-97.33831001,49.88360696,21.36,45967.93481,-97.33831001,49.88360696,-8.2
45967.93483,-97.33830985,49.88360769,148,45967.93483,-97.33830985,49.88360769,-85.86,45967.93483,-97.33830985,49.88360769,20.03,45967.93483,-97.33830985,49.88360769,-11.05
45967.93484,-97.33830958,49.88360887,148,45967.93484,-97.33830958,49.88360887,-92.67,45967.93484,-97.33830958,49.88360887,18.39,45967.93484,-97.33830958,49.88360887,-16.52
45967.93485,-97.33830936,49.88360982,148,45967.93485,-97.33830936,49.88360982,-89.38,45967.93485,-97.33830936,49.88360982,20.24,45967.93485,-97.33830936,49.88360982,-8.27
45967.93486,-97.33830915,49.88361077,148,45967.93486,-97.33830915,49.88361077,-89.03,45967.93486,-97.33830915,49.88361077,20.59,45967.93486,-97.33830915,49.88361077,-7.97
45967.93487,-97.33830893,49.88361175,148,45967.93487,-97.33830893,49.88361175,-89.45,45967.93487,-97.33830893,49.88361175,19.39,45967.93487,-97.33830893,49.88361175,-9.26
45967.93488,-97.33830872,49.88361266,148,45967.93488,-97.33830872,49.88361266,-91.58,45967.93488,-97.33830872,49.88361266,20.45,45967.93488,-97.33830872,49.88361266,-8.68
45967.9349,-97.33830854,49.88361348,148,45967.9349,-97.33830854,49.88361348,-96.4,45967.9349,-97.33830854,49.88361348,18.4,45967.9349,-97.33830854,49.88361348,-8.65
45967.93491,-97.33830827,49.88361467,148,45967.93491,-97.33830827,49.88361467,-97.23,45967.93491,-97.33830827,49.88361467,18.68,45967.93491,-97.33830827,49.88361467,-11.45
45967.93492,-97.33830805,49.88361565,148,45967.93492,-97.33830805,49.88361565,-96.37,45967.93492,-97.33830805,49.88361565,18.17,45967.93492,-97.33830805,49.88361565,-10.57
45967.93493,-97.33830784,49.88361656,148,45967.93493,-97.33830784,49.88361656,-96.82,45967.93493,-97.33830784,49.88361656,17.42,45967.93493,-97.33830784,49.88361656,-11.07
45967.93494,-97.33830762,49.88361756,148,45967.93494,-97.33830762,49.88361756,-96.71,45967.93494,-97.33830762,49.88361756,19.2,45967.93494,-97.33830762,49.88361756,-7.74
45967.93495,-97.33830739,49.88361855,148,45967.93495,-97.33830739,49.88361855,-95.54,45967.93495,-97.33830739,49.88361855,18.67,45967.93495,-97.33830739,49.88361855,-10.42
45967.93496,-97.33830723,49.88361928,148,45967.93496,-97.33830723,49.88361928,-94.4,45967.93496,-97.33830723,49.88361928,18.48,45967.93496,-97.33830723,49.88361928,-11.62
45967.93498,-97.33830716,49.88361961,148,45967.93498,-97.33830716,49.88361961,-94.4,45967.93498,-97.33830716,49.88361961,18.48,45967.93498,-97.33830716,49.88361961,-11.62
45967.93499,-97.33825073,49.88363104,148,45967.93499,-97.33825073,49.88363104,-95.79,45967.93499,-97.33825073,49.88363104,19.23,45967.93499,-97.33825073,49.88363104,-9.53
45967.935,-97.33822757,49.88363405,148,45967.935,-97.33822757,49.88363405,-95.51,45967.935,-97.33822757,49.88363405,19.26,45967.935,-97.33822757,49.88363405,-10.63
45967.93501,-97.3382122,49.88363344,148,45967.93501,-97.3382122,49.88363344,-92.26,45967.93501,-97.3382122,49.88363344,20.57,45967.93501,-97.3382122,49.88363344,-8.83
45967.93502,-97.33819623,49.8836328,148,45967.93502,-97.33819623,49.8836328,-99.18,45967.93502,-97.33819623,49.8836328,18.14,45967.93502,-97.33819623,49.8836328,-9.24
45967.93503,-97.33818191,49.88363223,148,45967.93503,-97.33818191,49.88363223,-100.58,45967.93503,-97.33818191,49.88363223,17.01,45967.93503,-97.33818191,49.88363223,-16.9
45967.93505,-97.33816526,49.88363157,148,45967.93505,-97.33816526,49.88363157,-101.68,45967.93505,-97.33816526,49.88363157,17.87,45967.93505,-97.33816526,49.88363157,-7.79
45967.93506,-97.3381494,49.88363093,148,45967.93506,-97.3381494,49.88363093,-103.28,45967.93506,-97.3381494,49.88363093,15,45967.93506,-97.3381494,49.88363093,-11.57
45967.93507,-97.33815226,49.88363805,148,45967.93507,-97.33815226,49.88363805,-104.64,45967.93507,-97.33815226,49.88363805,15.66,45967.93507,-97.33815226,49.88363805,-9.58
45967.93508,-97.33815698,49.8836465,148,45967.93508,-97.33815698,49.8836465,-101.7,45967.93508,-97.33815698,49.8836465,17.47,45967.93508,-97.33815698,49.8836465,-9.96
45967.93509,-97.33816123,49.88365411,148,45967.93509,-97.33816123,49.88365411,-104.74,45967.93509,-97.33816123,49.88365411,15.95,45967.93509,-97.33816123,49.88365411,-10.07
45967.9351,-97.33816512,49.88366108,148,45967.9351,-97.33816512,49.88366108,-104.72,45967.9351,-97.33816512,49.88366108,15.95,45967.9351,-97.33816512,49.88366108,-9.13
45967.93512,-97.33817855,49.88366337,148,45967.93512,-97.33817855,49.88366337,-105.39,45967.93512,-97.33817855,49.88366337,15.26,45967.93512,-97.33817855,49.88366337,-10.99
45967.93513,-97.33818996,49.88366332,148,45967.93513,-97.33818996,49.88366332,-101.19,45967.93513,-97.33818996,49.88366332,17.79,45967.93513,-97.33818996,49.88366332,-8.51
45967.93514,-97.33820242,49.88366326,148,45967.93514,-97.33820242,49.88366326,-103.18,45967.93514,-97.33820242,49.88366326,15.98,45967.93514,-97.33820242,49.88366326,-9.68
45967.93515,-97.33821559,49.8836632,148,45967.93515,-97.33821559,49.8836632,-103.24,45967.93515,-97.33821559,49.8836632,15.12,45967.93515,-97.33821559,49.8836632,-9.03
45967.93516,-97.33822751,49.88366315,148,45967.93516,-97.33822751,49.88366315,-103.45,45967.93516,-97.33822751,49.88366315,15.81,45967.93516,-97.33822751,49.88366315,-12.35
45967.93517,-97.33823966,49.88366309,148,45967.93517,-97.33823966,49.88366309,-104.02,45967.93517,-97.33823966,49.88366309,14.88,45967.93517,-97.33823966,49.88366309,-11.66
45967.93518,-97.33824628,49.88366087,148,45967.93518,-97.33824628,49.88366087,-104.35,45967.93518,-97.33824628,49.88366087,13.42,45967.93518,-97.33824628,49.88366087,-9.58
45967.9352,-97.33825022,49.88365751,148,45967.9352,-97.33825022,49.88365751,-103.8,45967.9352,-97.33825022,49.88365751,16.14,45967.9352,-97.33825022,49.88365751,-10.78
45967.93521,-97.33825395,49.88365433,148,45967.93521,-97.33825395,49.88365433,-102.28,45967.93521,-97.33825395,49.88365433,13.37,45967.93521,-97.33825395,49.88365433,-17.9
45967.93522,-97.33825772,49.88365112,148,45967.93522,-97.33825772,49.88365112,-100.88,45967.93522,-97.33825772,49.88365112,18.48,45967.93522,-97.33825772,49.88365112,-9.5
45967.93523,-97.33826037,49.88364885,148,45967.93523,-97.33826037,49.88364885,-102.63,45967.93523,-97.33826037,49.88364885,15.08,45967.93523,-97.33826037,49.88364885,-10.86
45967.93524,-97.33826509,49.88364483,148,45967.93524,-97.33826509,49.88364483,-102.28,45967.93524,-97.33826509,49.88364483,17.92,45967.93524,-97.33826509,49.88364483,-8.18
