cellid_cordinate,cell_lon,cell_lat,PCI,cellid_cordinate,cell_lon_RSRP,cell_lat_RSRP,RSRP,cellid_cordinate,cell_lon_SNR,cell_lat_SNR,SNR,cellid_cordinate,cell_lon_RSRQ,cell_lon_RSRQ,RSRQ
45967.93396,-97.33829508,49.88351246,148.0,45967.93396,-97.33829508,49.88351246,-73.24,45967.93396,-97.33829508,49.88351246,23.67,45967.93396,-97.33829508,49.88351246,-9.26
45967.93397,-97.33829603,49.88351829,148.0,45967.93397,-97.33829603,49.88351829,-70.89,45967.93397,-97.33829603,49.88351829,39.0,45967.93397,-97.33829603,49.88351829,-10.41
45967.93398,-97.33829699,49.8835242,148.0,45967.93398,-97.33829699,49.8835242,-67.94,45967.93398,-97.33829699,49.8835242,40.0,45967.93398,-97.33829699,49.8835242,-7.49
45967.93399,-97.33829768,49.88352845,148.0,45967.93399,-97.33829768,49.88352845,-70.16,45967.93399,-97.33829768,49.88352845,39.72,45967.93399,-97.33829768,49.88352845,-8.92
45967.934,-97.33832313,49.8835282,148.0,45967.934,-97.33832313,49.8835282,-72.54,45967.934,-97.33832313,49.8835282,23.04,45967.934,-97.33832313,49.8835282,-8.17
45967.93402,-97.33834639,49.8835257,148.0,45967.93402,-97.33834639,49.8835257,-74.48,45967.93402,-97.33834639,49.8835257,21.05,45967.93402,-97.33834639,49.8835257,-11.38
45967.93403,-97.33837972,49.88352211,148.0,45967.93403,-97.33837972,49.88352211,-69.92,45967.93403,-97.33837972,49.88352211,39.96,45967.93403,-97.33837972,49.88352211,-8.92
45967.93404,-97.33840873,49.88351898,148.0,45967.93404,-97.33840873,49.88351898,-80.91,45967.93404,-97.33840873,49.88351898,22.31,45967.93404,-97.33840873,49.88351898,-8.02
45967.93405,-97.3384345,49.88351621,148.0,45967.93405,-97.3384345,49.88351621,-82.26,45967.93405,-97.3384345,49.88351621,21.91,45967.93405,-97.3384345,49.88351621,-9.83
45967.93406,-97.33845858,49.88351361,148.0,45967.93406,-97.33845858,49.88351361,-81.71,45967.93406,-97.33845858,49.88351361,22.05,45967.93406,-97.33845858,49.88351361,-9.59
45967.93407,-97.3384905,49.88351008,148.0,45967.93407,-97.3384905,49.88351008,-86.57,45967.93407,-97.3384905,49.88351008,22.14,45967.93407,-97.3384905,49.88351008,-10.02
45967.93409,-97.33849989,49.88350854,148.0,45967.93409,-97.33849989,49.88350854,-82.59,45967.93409,-97.33849989,49.88350854,23.12,45967.93409,-97.33849989,49.88350854,-9.66
45967.9341,-97.3385087,49.8835071,148.0,45967.9341,-97.3385087,49.8835071,-75.2,45967.9341,-97.3385087,49.8835071,23.02,45967.9341,-97.3385087,49.8835071,-8.05
45967.93411,-97.33851807,49.88350556,148.0,45967.93411,-97.33851807,49.88350556,-79.91,45967.93411,-97.33851807,49.88350556,23.3,45967.93411,-97.33851807,49.88350556,-8.21
45967.93412,-97.33852766,49.88350399,148.0,45967.93412,-97.33852766,49.88350399,-80.76,45967.93412,-97.33852766,49.88350399,23.14,45967.93412,-97.33852766,49.88350399,-8.52
45967.93413,-97.33853676,49.88350249,148.0,45967.93413,-97.33853676,49.88350249,-79.91,45967.93413,-97.33853676,49.88350249,22.28,45967.93413,-97.33853676,49.88350249,-9.64
45967.93414,-97.33854615,49.88350095,148.0,45967.93414,-97.33854615,49.88350095,-79.5,45967.93414,-97.33854615,49.88350095,23.27,45967.93414,-97.33854615,49.88350095,-11.44
45967.93415,-97.33855533,49.88349945,148.0,45967.93415,-97.33855533,49.88349945,-75.91,45967.93415,-97.33855533,49.88349945,23.54,45967.93415,-97.33855533,49.88349945,-8.37
45967.93417,-97.33856468,49.88349791,148.0,45967.93417,-97.33856468,49.88349791,-83.26,45967.93417,-97.33856468,49.88349791,23.03,45967.93417,-97.33856468,49.88349791,-8.89
45967.93418,-97.33857322,49.88349651,148.0,45967.93418,-97.33857322,49.88349651,-84.69,45967.93418,-97.33857322,49.88349651,23.27,45967.93418,-97.33857322,49.88349651,-9.35
45967.93419,-97.33858103,49.88349523,148.0,45967.93419,-97.33858103,49.88349523,-78.18,45967.93419,-97.33858103,49.88349523,23.75,45967.93419,-97.33858103,49.88349523,-8.71
45967.9342,-97.33859247,49.88349335,148.0,45967.9342,-97.33859247,49.88349335,-83.13,45967.9342,-97.33859247,49.88349335,23.42,45967.9342,-97.33859247,49.88349335,-11.62
45967.93421,-97.33860125,49.88349191,148.0,45967.93421,-97.33860125,49.88349191,-79.02,45967.93421,-97.33860125,49.88349191,21.72,45967.93421,-97.33860125,49.88349191,-11.83
45967.93422,-97.33861074,49.88349035,148.0,45967.93422,-97.33861074,49.88349035,-86.05,45967.93422,-97.33861074,49.88349035,22.03,45967.93422,-97.33861074,49.88349035,-11.82
45967.93424,-97.33862032,49.88348878,148.0,45967.93424,-97.33862032,49.88348878,-74.93,45967.93424,-97.33862032,49.88348878,23.29,45967.93424,-97.33862032,49.88348878,-9.09
45967.93425,-97.33862942,49.88348729,148.0,45967.93425,-97.33862942,49.88348729,-77.19,45967.93425,-97.33862942,49.88348729,23.67,45967.93425,-97.33862942,49.88348729,-8.5
45967.93426,-97.33863855,49.88348579,148.0,45967.93426,-97.33863855,49.88348579,-85.4,45967.93426,-97.33863855,49.88348579,24.02,45967.93426,-97.33863855,49.88348579,-7.31
45967.93427,-97.33864793,49.88348425,148.0,45967.93427,-97.33864793,49.88348425,-86.56,45967.93427,-97.33864793,49.88348425,23.75,45967.93427,-97.33864793,49.88348425,-11.22
45967.93428,-97.3386577,49.88348285,148.0,45967.93428,-97.3386577,49.88348285,-84.61,45967.93428,-97.3386577,49.88348285,23.11,45967.93428,-97.3386577,49.88348285,-9.27
45967.93429,-97.33867179,49.88348136,148.0,45967.93429,-97.33867179,49.88348136,-76.06,45967.93429,-97.33867179,49.88348136,23.07,45967.93429,-97.33867179,49.88348136,-9.58
45967.93431,-97.3386856,49.88347989,148.0,45967.93431,-97.3386856,49.88347989,-76.7,45967.93431,-97.3386856,49.88347989,22.15,45967.93431,-97.3386856,49.88347989,-13.3
45967.93432,-97.33869504,49.88347889,148.0,45967.93432,-97.33869504,49.88347889,-87.07,45967.93432,-97.33869504,49.88347889,22.62,45967.93432,-97.33869504,49.88347889,-9.17
45967.93433,-97.33871144,49.88347715,148.0,45967.93433,-97.33871144,49.88347715,-85.39,45967.93433,-97.33871144,49.88347715,22.83,45967.93433,-97.33871144,49.88347715,-10.53
45967.93434,-97.33872553,49.88347566,148.0,45967.93434,-97.33872553,49.88347566,-88.33,45967.93434,-97.33872553,49.88347566,22.89,45967.93434,-97.33872553,49.88347566,-9.02
45967.93435,-97.33873896,49.88347423,148.0,45967.93435,-97.33873896,49.88347423,-83.05,45967.93435,-97.33873896,49.88347423,22.94,45967.93435,-97.33873896,49.88347423,-10.3
45967.93436,-97.33874624,49.88348271,148.0,45967.93436,-97.33874624,49.88348271,-87.15,45967.93436,-97.33874624,49.88348271,21.64,45967.93436,-97.33874624,49.88348271,-10.47
45967.93437,-97.33875014,49.88349866,148.0,45967.93437,-97.33875014,49.88349866,-78.27,45967.93437,-97.33875014,49.88349866,22.71,45967.93437,-97.33875014,49.88349866,-8.98
45967.93439,-97.3387537,49.88351325,148.0,45967.93439,-97.3387537,49.88351325,-88.26,45967.93439,-97.3387537,49.88351325,22.89,45967.93439,-97.3387537,49.88351325,-11.78
45967.9344,-97.33874918,49.88352546,148.0,45967.9344,-97.33874918,49.88352546,-86.94,45967.9344,-97.33874918,49.88352546,23.21,45967.9344,-97.33874918,49.88352546,-11.03
45967.93441,-97.33872982,49.88352805,148.0,45967.93441,-97.33872982,49.88352805,-90.34,45967.93441,-97.33872982,49.88352805,22.55,45967.93441,-97.33872982,49.88352805,-8.48
45967.93442,-97.3387116,49.88353049,148.0,45967.93442,-97.3387116,49.88353049,-95.61,45967.93442,-97.3387116,49.88353049,21.69,45967.93442,-97.3387116,49.88353049,-8.97
45967.93443,-97.33869189,49.88353313,148.0,45967.93443,-97.33869189,49.88353313,-93.34,45967.93443,-97.33869189,49.88353313,21.71,45967.93443,-97.33869189,49.88353313,-8.04
45967.93444,-97.33867688,49.88353514,148.0,45967.93444,-97.33867688,49.88353514,-90.76,45967.93444,-97.33867688,49.88353514,21.82,45967.93444,-97.33867688,49.88353514,-8.04
45967.93446,-97.33865267,49.88353838,148.0,45967.93446,-97.33865267,49.88353838,-89.66,45967.93446,-97.33865267,49.88353838,21.24,45967.93446,-97.33865267,49.88353838,-11.25
45967.93447,-97.33863364,49.88354093,148.0,45967.93447,-97.33863364,49.88354093,-90.78,45967.93447,-97.33863364,49.88354093,21.36,45967.93447,-97.33863364,49.88354093,-10.51
45967.93448,-97.33861393,49.88354357,148.0,45967.93448,-97.33861393,49.88354357,-90.67,45967.93448,-97.33861393,49.88354357,21.08,45967.93448,-97.33861393,49.88354357,-8.2
45967.93449,-97.33859692,49.88354585,148.0,45967.93449,-97.33859692,49.88354585,-91.84,45967.93449,-97.33859692,49.88354585,22.75,45967.93449,-97.33859692,49.88354585,-8.29
45967.9345,-97.33857927,49.88354909,148.0,45967.9345,-97.33857927,49.88354909,-92.46,45967.9345,-97.33857927,49.88354909,22.16,45967.9345,-97.33857927,49.88354909,-11.69
45967.93451,-97.33856336,49.88355202,148.0,45967.93451,-97.33856336,49.88355202,-91.84,45967.93451,-97.33856336,49.88355202,21.6,45967.93451,-97.33856336,49.88355202,-11.36
45967.93452,-97.33854809,49.88355483,148.0,45967.93452,-97.33854809,49.88355483,-93.03,45967.93452,-97.33854809,49.88355483,21.5,45967.93452,-97.33854809,49.88355483,-10.29
45967.93454,-97.33853154,49.88355787,148.0,45967.93454,-97.33853154,49.88355787,-89.57,45967.93454,-97.33853154,49.88355787,20.88,45967.93454,-97.33853154,49.88355787,-10.52
45967.93455,-97.33851491,49.88356093,148.0,45967.93455,-97.33851491,49.88356093,-86.55,45967.93455,-97.33851491,49.88356093,22.68,45967.93455,-97.33851491,49.88356093,-10.22
45967.93456,-97.33849956,49.88356375,148.0,45967.93456,-97.33849956,49.88356375,-92.58,45967.93456,-97.33849956,49.88356375,22.46,45967.93456,-97.33849956,49.88356375,-8.11
45967.93457,-97.33848741,49.88356598,148.0,45967.93457,-97.33848741,49.88356598,-90.17,45967.93457,-97.33848741,49.88356598,22.12,45967.93457,-97.33848741,49.88356598,-10.14
45967.93458,-97.33846739,49.88356967,148.0,45967.93458,-97.33846739,49.88356967,-88.01,45967.93458,-97.33846739,49.88356967,22.08,45967.93458,-97.33846739,49.88356967,-8.19
45967.93459,-97.33845275,49.88357236,148.0,45967.93459,-97.33845275,49.88357236,-88.19,45967.93459,-97.33845275,49.88357236,23.45,45967.93459,-97.33845275,49.88357236,-7.46
45967.93461,-97.33840877,49.88357853,148.0,45967.93461,-97.33840877,49.88357853,-85.71,45967.93461,-97.33840877,49.88357853,21.51,45967.93461,-97.33840877,49.88357853,-9.77
45967.93462,-97.33835361,49.88358591,148.0,45967.93462,-97.33835361,49.88358591,-87.96,45967.93462,-97.33835361,49.88358591,21.0,45967.93462,-97.33835361,49.88358591,-8.94
45967.93463,-97.33831351,49.88359144,148.0,45967.93463,-97.33831351,49.88359144,-87.78,45967.93463,-97.33831351,49.88359144,24.13,45967.93463,-97.33831351,49.88359144,-9.79
45967.93464,-97.33831329,49.88359243,148.0,45967.93464,-97.33831329,49.88359243,-83.76,45967.93464,-97.33831329,49.88359243,23.44,45967.93464,-97.33831329,49.88359243,-9.37
45967.93465,-97.33831306,49.88359345,148.0,45967.93465,-97.33831306,49.88359345,-73.37,45967.93465,-97.33831306,49.88359345,23.83,45967.93465,-97.33831306,49.88359345,-11.03
45967.93466,-97.33831285,49.8835944,148.0,45967.93466,-97.33831285,49.8835944,-73.72,45967.93466,-97.33831285,49.8835944,22.94,45967.93466,-97.33831285,49.8835944,-8.27
45967.93468,-97.33831263,49.88359534,148.0,45967.93468,-97.33831263,49.88359534,-75.03,45967.93468,-97.33831263,49.88359534,23.45,45967.93468,-97.33831263,49.88359534,-6.91
45967.93469,-97.33831241,49.88359632,148.0,45967.93469,-97.33831241,49.88359632,-76.83,45967.93469,-97.33831241,49.88359632,23.15,45967.93469,-97.33831241,49.88359632,-9.55
45967.9347,-97.33831225,49.88359704,148.0,45967.9347,-97.33831225,49.88359704,-75.74,45967.9347,-97.33831225,49.88359704,23.75,45967.9347,-97.33831225,49.88359704,-8.76
45967.93471,-97.33831198,49.88359825,148.0,45967.93471,-97.33831198,49.88359825,-71.39,45967.93471,-97.33831198,49.88359825,23.56,45967.93471,-97.33831198,49.88359825,-7.53
45967.93472,-97.33831176,49.8835992,148.0,45967.93472,-97.33831176,49.8835992,-77.22,45967.93472,-97.33831176,49.8835992,22.27,45967.93472,-97.33831176,49.8835992,-14.03
45967.93473,-97.33831155,49.88360015,148.0,45967.93473,-97.33831155,49.88360015,-78.48,45967.93473,-97.33831155,49.88360015,22.9,45967.93473,-97.33831155,49.88360015,-7.68
45967.93474,-97.33831133,49.88360112,148.0,45967.93474,-97.33831133,49.88360112,-83.68,45967.93474,-97.33831133,49.88360112,21.86,45967.93474,-97.33831133,49.88360112,-10.0
45967.93476,-97.33831111,49.88360209,148.0,45967.93476,-97.33831111,49.88360209,-79.39,45967.93476,-97.33831111,49.88360209,21.76,45967.93476,-97.33831111,49.88360209,-8.84
45967.93477,-97.33831088,49.88360311,148.0,45967.93477,-97.33831088,49.88360311,-77.71,45967.93477,-97.33831088,49.88360311,22.1,45967.93477,-97.33831088,49.88360311,-7.83
45967.93478,-97.33831068,49.88360398,148.0,45967.93478,-97.33831068,49.88360398,-79.07,45967.93478,-97.33831068,49.88360398,22.11,45967.93478,-97.33831068,49.88360398,-7.23
45967.93479,-97.33831045,49.88360503,148.0,45967.93479,-97.33831045,49.88360503,-80.62,45967.93479,-97.33831045,49.88360503,21.98,45967.93479,-97.33831045,49.88360503,-9.47
45967.9348,-97.33831023,49.88360597,148.0,45967.9348,-97.33831023,49.88360597,-81.28,45967.9348,-97.33831023,49.88360597,21.57,45967.9348,-97.33831023,49.88360597,-8.0
45967.93481,-97.33831001,49.88360696,148.0,45967.93481,-97.33831001,49.88360696,-86.55,45967.93481,-97.33831001,49.88360696,22.05,45967.93481,-97.33831001,49.88360696,-8.11
45967.93483,-97.33830985,49.88360769,148.0,45967.93483,-97.33830985,49.88360769,-83.19,45967.93483,-97.33830985,49.88360769,22.43,45967.93483,-97.33830985,49.88360769,-9.09
45967.93484,-97.33830958,49.88360887,148.0,45967.93484,-97.33830958,49.88360887,-90.46,45967.93484,-97.33830958,49.88360887,22.34,45967.93484,-97.33830958,49.88360887,-8.5
45967.93485,-97.33830936,49.88360982,148.0,45967.93485,-97.33830936,49.88360982,-85.29,45967.93485,-97.33830936,49.88360982,21.98,45967.93485,-97.33830936,49.88360982,-10.89
45967.93486,-97.33830915,49.88361077,148.0,45967.93486,-97.33830915,49.88361077,-85.69,45967.93486,-97.33830915,49.88361077,21.82,45967.93486,-97.33830915,49.88361077,-7.59
45967.93487,-97.33830893,49.88361175,148.0,45967.93487,-97.33830893,49.88361175,-84.88,45967.93487,-97.33830893,49.88361175,22.46,45967.93487,-97.33830893,49.88361175,-11.57
45967.93488,-97.33830872,49.88361266,148.0,45967.93488,-97.33830872,49.88361266,-82.18,45967.93488,-97.33830872,49.88361266,22.56,45967.93488,-97.33830872,49.88361266,-12.6
45967.9349,-97.33830854,49.88361348,148.0,45967.9349,-97.33830854,49.88361348,-89.86,45967.9349,-97.33830854,49.88361348,22.22,45967.9349,-97.33830854,49.88361348,-7.85
45967.93491,-97.33830827,49.88361467,148.0,45967.93491,-97.33830827,49.88361467,-87.07,45967.93491,-97.33830827,49.88361467,23.4,45967.93491,-97.33830827,49.88361467,-7.76
45967.93492,-97.33830805,49.88361565,148.0,45967.93492,-97.33830805,49.88361565,-85.7,45967.93492,-97.33830805,49.88361565,22.0,45967.93492,-97.33830805,49.88361565,-10.03
45967.93493,-97.33830784,49.88361656,148.0,45967.93493,-97.33830784,49.88361656,-85.6,45967.93493,-97.33830784,49.88361656,21.79,45967.93493,-97.33830784,49.88361656,-8.39
45967.93494,-97.33830762,49.88361756,148.0,45967.93494,-97.33830762,49.88361756,-85.56,45967.93494,-97.33830762,49.88361756,22.3,45967.93494,-97.33830762,49.88361756,-7.25
45967.93495,-97.33830739,49.88361855,148.0,45967.93495,-97.33830739,49.88361855,-85.69,45967.93495,-97.33830739,49.88361855,22.21,45967.93495,-97.33830739,49.88361855,-7.41
45967.93496,-97.33830723,49.88361928,148.0,45967.93496,-97.33830723,49.88361928,-86.27,45967.93496,-97.33830723,49.88361928,20.9,45967.93496,-97.33830723,49.88361928,-8.26
45967.93498,-97.33830716,49.88361961,148.0,45967.93498,-97.33830716,49.88361961,-86.27,45967.93498,-97.33830716,49.88361961,20.9,45967.93498,-97.33830716,49.88361961,-8.26
45967.93499,-97.33825073,49.88363104,148.0,45967.93499,-97.33825073,49.88363104,-84.05,45967.93499,-97.33825073,49.88363104,22.65,45967.93499,-97.33825073,49.88363104,-9.92
45967.935,-97.33822757,49.88363405,148.0,45967.935,-97.33822757,49.88363405,-83.5,45967.935,-97.33822757,49.88363405,22.96,45967.935,-97.33822757,49.88363405,-8.77
45967.93501,-97.3382122,49.88363344,148.0,45967.93501,-97.3382122,49.88363344,-89.01,45967.93501,-97.3382122,49.88363344,23.8,45967.93501,-97.3382122,49.88363344,-9.9
45967.93502,-97.33819623,49.8836328,148.0,45967.93502,-97.33819623,49.8836328,-86.66,45967.93502,-97.33819623,49.8836328,22.95,45967.93502,-97.33819623,49.8836328,-8.27
45967.93503,-97.33818191,49.88363223,148.0,45967.93503,-97.33818191,49.88363223,-92.28,45967.93503,-97.33818191,49.88363223,23.26,45967.93503,-97.33818191,49.88363223,-7.78
45967.93505,-97.33816526,49.88363157,148.0,45967.93505,-97.33816526,49.88363157,-89.11,45967.93505,-97.33816526,49.88363157,23.37,45967.93505,-97.33816526,49.88363157,-10.36
45967.93506,-97.3381494,49.88363093,148.0,45967.93506,-97.3381494,49.88363093,-95.13,45967.93506,-97.3381494,49.88363093,22.17,45967.93506,-97.3381494,49.88363093,-8.78
45967.93507,-97.33815226,49.88363805,148.0,45967.93507,-97.33815226,49.88363805,-92.14,45967.93507,-97.33815226,49.88363805,24.19,45967.93507,-97.33815226,49.88363805,-7.16
45967.93508,-97.33815698,49.8836465,148.0,45967.93508,-97.33815698,49.8836465,-95.84,45967.93508,-97.33815698,49.8836465,21.81,45967.93508,-97.33815698,49.8836465,-8.93
45967.93509,-97.33816123,49.88365411,148.0,45967.93509,-97.33816123,49.88365411,-87.39,45967.93509,-97.33816123,49.88365411,21.16,45967.93509,-97.33816123,49.88365411,-8.5
45967.9351,-97.33816512,49.88366108,148.0,45967.9351,-97.33816512,49.88366108,-92.79,45967.9351,-97.33816512,49.88366108,21.95,45967.9351,-97.33816512,49.88366108,-9.59
45967.93512,-97.33817855,49.88366337,148.0,45967.93512,-97.33817855,49.88366337,-91.04,45967.93512,-97.33817855,49.88366337,21.98,45967.93512,-97.33817855,49.88366337,-8.43
45967.93513,-97.33818996,49.88366332,148.0,45967.93513,-97.33818996,49.88366332,-92.64,45967.93513,-97.33818996,49.88366332,22.76,45967.93513,-97.33818996,49.88366332,-8.78
45967.93514,-97.33820242,49.88366326,148.0,45967.93514,-97.33820242,49.88366326,-93.12,45967.93514,-97.33820242,49.88366326,21.75,45967.93514,-97.33820242,49.88366326,-11.15
45967.93515,-97.33821559,49.8836632,148.0,45967.93515,-97.33821559,49.8836632,-92.51,45967.93515,-97.33821559,49.8836632,22.29,45967.93515,-97.33821559,49.8836632,-7.68
45967.93516,-97.33822751,49.88366315,148.0,45967.93516,-97.33822751,49.88366315,-92.72,45967.93516,-97.33822751,49.88366315,21.67,45967.93516,-97.33822751,49.88366315,-10.43
45967.93517,-97.33823966,49.88366309,148.0,45967.93517,-97.33823966,49.88366309,-91.16,45967.93517,-97.33823966,49.88366309,22.64,45967.93517,-97.33823966,49.88366309,-9.66
45967.93518,-97.33824628,49.88366087,148.0,45967.93518,-97.33824628,49.88366087,-91.48,45967.93518,-97.33824628,49.88366087,23.53,45967.93518,-97.33824628,49.88366087,-8.67
45967.9352,-97.33825022,49.88365751,148.0,45967.9352,-97.33825022,49.88365751,-93.8,45967.9352,-97.33825022,49.88365751,20.24,45967.9352,-97.33825022,49.88365751,-12.73
45967.93521,-97.33825395,49.88365433,148.0,45967.93521,-97.33825395,49.88365433,-100.09,45967.93521,-97.33825395,49.88365433,19.57,45967.93521,-97.33825395,49.88365433,-10.26
45967.93522,-97.33825772,49.88365112,148.0,45967.93522,-97.33825772,49.88365112,-98.68,45967.93522,-97.33825772,49.88365112,19.55,45967.93522,-97.33825772,49.88365112,-11.85
45967.93523,-97.33826037,49.88364885,148.0,45967.93523,-97.33826037,49.88364885,-101.65,45967.93523,-97.33826037,49.88364885,18.93,45967.93523,-97.33826037,49.88364885,-14.12
45967.93524,-97.33826509,49.88364483,148.0,45967.93524,-97.33826509,49.88364483,-96.59,45967.93524,-97.33826509,49.88364483,19.11,45967.93524,-97.33826509,49.88364483,-18.88
45967.93525,-97.33826964,49.88364217,148.0,45967.93525,-97.33826964,49.88364217,-100.03,45967.93525,-97.33826964,49.88364217,17.99,45967.93525,-97.33826964,49.88364217,-18.82
45967.93527,-97.33827615,49.88364154,148.0,45967.93527,-97.33827615,49.88364154,-100.27,45967.93527,-97.33827615,49.88364154,18.23,45967.93527,-97.33827615,49.88364154,-18.88
45967.93528,-97.33828222,49.88364096,148.0,45967.93528,-97.33828222,49.88364096,-98.16,45967.93528,-97.33828222,49.88364096,17.93,45967.93528,-97.33828222,49.88364096,-18.44
45967.93529,-97.33828846,49.88364035,148.0,45967.93529,-97.33828846,49.88364035,-95.02,45967.93529,-97.33828846,49.88364035,18.87,45967.93529,-97.33828846,49.88364035,-18.67
45967.9353,-97.33829442,49.88363977,148.0,45967.9353,-97.33829442,49.88363977,-94.18,45967.9353,-97.33829442,49.88363977,18.33,45967.9353,-97.33829442,49.88363977,-18.52
45967.93531,-97.33830137,49.8836391,148.0,45967.93531,-97.33830137,49.8836391,-89.43,45967.93531,-97.33830137,49.8836391,17.85,45967.93531,-97.33830137,49.8836391,-18.84
45967.93532,-97.33830756,49.8836385,148.0,45967.93532,-97.33830756,49.8836385,-85.5,45967.93532,-97.33830756,49.8836385,19.23,45967.93532,-97.33830756,49.8836385,-18.57
45967.93534,-97.33831397,49.88363788,148.0,45967.93534,-97.33831397,49.88363788,-85.95,45967.93534,-97.33831397,49.88363788,19.39,45967.93534,-97.33831397,49.88363788,-18.63
45967.93535,-97.33831986,49.88363731,148.0,45967.93535,-97.33831986,49.88363731,-86.48,45967.93535,-97.33831986,49.88363731,18.73,45967.93535,-97.33831986,49.88363731,-18.54
45967.93536,-97.33832496,49.88363682,148.0,45967.93536,-97.33832496,49.88363682,-86.94,45967.93536,-97.33832496,49.88363682,19.2,45967.93536,-97.33832496,49.88363682,-18.01
45967.93537,-97.33833273,49.88363606,148.0,45967.93537,-97.33833273,49.88363606,-85.23,45967.93537,-97.33833273,49.88363606,19.57,45967.93537,-97.33833273,49.88363606,-18.73
45967.93538,-97.33834575,49.88363402,148.0,45967.93538,-97.33834575,49.88363402,-87.63,45967.93538,-97.33834575,49.88363402,18.1,45967.93538,-97.33834575,49.88363402,-18.62
45967.93539,-97.33836508,49.88363065,148.0,45967.93539,-97.33836508,49.88363065,-88.23,45967.93539,-97.33836508,49.88363065,18.63,45967.93539,-97.33836508,49.88363065,-18.71
45967.9354,-97.33838473,49.88362723,148.0,45967.9354,-97.33838473,49.88362723,-86.59,45967.9354,-97.33838473,49.88362723,18.74,45967.9354,-97.33838473,49.88362723,-18.76
45967.93542,-97.33840349,49.88362397,148.0,45967.93542,-97.33840349,49.88362397,-81.27,45967.93542,-97.33840349,49.88362397,19.49,45967.93542,-97.33840349,49.88362397,-18.09
45967.93543,-97.33842215,49.88362072,148.0,45967.93543,-97.33842215,49.88362072,-86.24,45967.93543,-97.33842215,49.88362072,20.63,45967.93543,-97.33842215,49.88362072,-8.19
45967.93544,-97.33844172,49.88361732,148.0,45967.93544,-97.33844172,49.88361732,-81.87,45967.93544,-97.33844172,49.88361732,21.27,45967.93544,-97.33844172,49.88361732,-9.07
45967.93545,-97.33845902,49.88361431,148.0,45967.93545,-97.33845902,49.88361431,-81.71,45967.93545,-97.33845902,49.88361431,19.83,45967.93545,-97.33845902,49.88361431,-10.41
45967.93546,-97.33848267,49.88361145,148.0,45967.93546,-97.33848267,49.88361145,-81.13,45967.93546,-97.33848267,49.88361145,20.8,45967.93546,-97.33848267,49.88361145,-8.6
45967.93547,-97.33850319,49.88360902,148.0,45967.93547,-97.33850319,49.88360902,-85.47,45967.93547,-97.33850319,49.88360902,21.03,45967.93547,-97.33850319,49.88360902,-10.39
45967.93549,-97.33851997,49.88360704,148.0,45967.93549,-97.33851997,49.88360704,-85.34,45967.93549,-97.33851997,49.88360704,21.85,45967.93549,-97.33851997,49.88360704,-8.23
45967.9355,-97.33854716,49.88360382,148.0,45967.9355,-97.33854716,49.88360382,-81.73,45967.9355,-97.33854716,49.88360382,21.91,45967.9355,-97.33854716,49.88360382,-10.14
45967.93551,-97.33856967,49.88360116,148.0,45967.93551,-97.33856967,49.88360116,-87.57,45967.93551,-97.33856967,49.88360116,21.87,45967.93551,-97.33856967,49.88360116,-10.23
45967.93552,-97.33859133,49.8835986,148.0,45967.93552,-97.33859133,49.8835986,-86.9,45967.93552,-97.33859133,49.8835986,21.24,45967.93552,-97.33859133,49.8835986,-11.19
45967.93553,-97.33861259,49.88359608,148.0,45967.93553,-97.33861259,49.88359608,-84.44,45967.93553,-97.33861259,49.88359608,22.63,45967.93553,-97.33861259,49.88359608,-7.34
45967.93554,-97.33863046,49.88359397,148.0,45967.93554,-97.33863046,49.88359397,-85.54,45967.93554,-97.33863046,49.88359397,23.63,45967.93554,-97.33863046,49.88359397,-7.58
45967.93556,-97.33863481,49.88359346,148.0,45967.93556,-97.33863481,49.88359346,-87.96,45967.93556,-97.33863481,49.88359346,22.78,45967.93556,-97.33863481,49.88359346,-9.99
45967.93557,-97.33866095,49.88359038,148.0,45967.93557,-97.33866095,49.88359038,-90.07,45967.93557,-97.33866095,49.88359038,21.42,45967.93557,-97.33866095,49.88359038,-7.48
45967.93558,-97.33867678,49.88358851,148.0,45967.93558,-97.33867678,49.88358851,-92.53,45967.93558,-97.33867678,49.88358851,21.66,45967.93558,-97.33867678,49.88358851,-8.3
45967.93559,-97.33869131,49.8835868,148.0,45967.93559,-97.33869131,49.8835868,-92.76,45967.93559,-97.33869131,49.8835868,21.93,45967.93559,-97.33869131,49.8835868,-8.26
45967.9356,-97.33870667,49.88358499,148.0,45967.9356,-97.33870667,49.88358499,-91.07,45967.9356,-97.33870667,49.88358499,22.57,45967.9356,-97.33870667,49.88358499,-8.22
45967.93561,-97.33872115,49.88358328,148.0,45967.93561,-97.33872115,49.88358328,-96.96,45967.93561,-97.33872115,49.88358328,21.28,45967.93561,-97.33872115,49.88358328,-9.41
45967.93562,-97.33873784,49.88358131,148.0,45967.93562,-97.33873784,49.88358131,-95.87,45967.93562,-97.33873784,49.88358131,21.0,45967.93562,-97.33873784,49.88358131,-7.52
45967.93564,-97.33875328,49.88357949,148.0,45967.93564,-97.33875328,49.88357949,-91.72,45967.93564,-97.33875328,49.88357949,22.39,45967.93564,-97.33875328,49.88357949,-9.42
45967.93565,-97.33876882,49.88357766,148.0,45967.93565,-97.33876882,49.88357766,-88.44,45967.93565,-97.33876882,49.88357766,22.92,45967.93565,-97.33876882,49.88357766,-8.16
